ensembl_gene_id	description
FBgn0015372	chrowded [Source:FlyBase gene name;Acc:FBgn0015372]
FBgn0261786	minus [Source:FlyBase gene name;Acc:FBgn0261786]
FBgn0000241	brown [Source:FlyBase gene name;Acc:FBgn0000241]
FBgn0050181	
FBgn0041233	Gustatory receptor 59e [Source:FlyBase gene name;Acc:FBgn0041233]
FBgn0041234	Gustatory receptor 59f [Source:FlyBase gene name;Acc:FBgn0041234]
FBgn0050185	
FBgn0034876	wing morphogenesis defect [Source:FlyBase gene name;Acc:FBgn0034876]
FBgn0034877	levy [Source:FlyBase gene name;Acc:FBgn0034877]
FBgn0034878	pita [Source:FlyBase gene name;Acc:FBgn0034878]
FBgn0010501	Death caspase-1 [Source:FlyBase gene name;Acc:FBgn0010501]
FBgn0034879	Rrp4 [Source:FlyBase gene name;Acc:FBgn0034879]
FBgn0034880	alphaPS5 [Source:FlyBase gene name;Acc:FBgn0034880]
FBgn0015277	Phosphotidylinositol 3 kinase 59F [Source:FlyBase gene name;Acc:FBgn0015277]
FBgn0050184	
FBgn0015903	apontic [Source:FlyBase gene name;Acc:FBgn0015903]
FBgn0260762	
FBgn0260761	
FBgn0067903	Immune induced molecule 18 [Source:FlyBase gene name;Acc:FBgn0067903]
FBgn0260455	
FBgn0262845	
FBgn0034882	
FBgn0034883	
FBgn0034884	
FBgn0034885	
FBgn0004795	retained [Source:FlyBase gene name;Acc:FBgn0004795]
FBgn0034886	Phosphodiesterase 8 [Source:FlyBase gene name;Acc:FBgn0034886]
FBgn0250870	
FBgn0034887	Sulfotransferase 1 [Source:FlyBase gene name;Acc:FBgn0034887]
FBgn0034888	Sulfotransferase 3 [Source:FlyBase gene name;Acc:FBgn0034888]
FBgn0011296	lethal (2) essential for life [Source:FlyBase gene name;Acc:FBgn0011296]
FBgn0034889	
FBgn0262728	Peptidyl-alpha-hydroxyglycine-alpha-amidating lyase 2 [Source:FlyBase gene name;Acc:FBgn0262728]
FBgn0050183	
FBgn0016762	angel [Source:FlyBase gene name;Acc:FBgn0016762]
FBgn0034893	mitochondrial ribosomal protein L43 [Source:FlyBase gene name;Acc:FBgn0034893]
FBgn0034894	
FBgn0013548	lethal-(2)-denticleless [Source:FlyBase gene name;Acc:FBgn0013548]
FBgn0011297	lethal (2) neighbor of tid [Source:FlyBase gene name;Acc:FBgn0011297]
FBgn0002174	lethal (2) tumorous imaginal discs [Source:FlyBase gene name;Acc:FBgn0002174]
FBgn0034897	Sestrin [Source:FlyBase gene name;Acc:FBgn0034897]
FBgn0034898	
FBgn0263543	mir-4979 stem loop [Source:FlyBase gene name;Acc:FBgn0263543]
FBgn0000562	egalitarian [Source:FlyBase gene name;Acc:FBgn0000562]
FBgn0034899	
FBgn0083941	
FBgn0034900	
FBgn0034901	
FBgn0034902	
FBgn0034903	
FBgn0034904	
FBgn0050177	
FBgn0034906	
FBgn0034907	
FBgn0010278	Structure specific recognition protein [Source:FlyBase gene name;Acc:FBgn0010278]
FBgn0034908	
FBgn0028411	NTF2-related export protein 1 [Source:FlyBase gene name;Acc:FBgn0028411]
FBgn0034909	
FBgn0034911	
FBgn0034910	
FBgn0086659	snoRNA:Psi18S-176 [Source:FlyBase gene name;Acc:FBgn0086659]
FBgn0003401	shutdown [Source:FlyBase gene name;Acc:FBgn0003401]
FBgn0034913	ubisnap [Source:FlyBase gene name;Acc:FBgn0034913]
FBgn0034914	
FBgn0021895	yantar [Source:FlyBase gene name;Acc:FBgn0021895]
FBgn0034915	eIF6 [Source:FlyBase gene name;Acc:FBgn0034915]
FBgn0024234	glass bottom boat [Source:FlyBase gene name;Acc:FBgn0024234]
FBgn0004581	benign gonial cell neoplasm [Source:FlyBase gene name;Acc:FBgn0004581]
FBgn0034918	within bgcn [Source:FlyBase gene name;Acc:FBgn0034918]
FBgn0025790	TAR DNA-binding protein-43 homolog [Source:FlyBase gene name;Acc:FBgn0025790]
FBgn0025335	
FBgn0034919	
FBgn0025352	Thiolase [Source:FlyBase gene name;Acc:FBgn0025352]
FBgn0011236	ken and barbie [Source:FlyBase gene name;Acc:FBgn0011236]
FBgn0020372	Transmembrane 4 superfamily [Source:FlyBase gene name;Acc:FBgn0020372]
FBgn0025336	
FBgn0025334	Putative homeodomain protein [Source:FlyBase gene name;Acc:FBgn0025334]
FBgn0034920	
FBgn0034921	Decapping protein 1 [Source:FlyBase gene name;Acc:FBgn0034921]
FBgn0262619	DNA ligase I [Source:FlyBase gene name;Acc:FBgn0262619]
FBgn0034923	Upf3 [Source:FlyBase gene name;Acc:FBgn0034923]
FBgn0034924	
FBgn0034925	
FBgn0263667	Lost PHDs of trr [Source:FlyBase gene name;Acc:FBgn0263667]
FBgn0034928	
FBgn0015268	Nucleosome assembly protein 1 [Source:FlyBase gene name;Acc:FBgn0015268]
FBgn0261794	kazachoc [Source:FlyBase gene name;Acc:FBgn0261794]
FBgn0034931	
FBgn0263006	Calcium ATPase at 60A [Source:FlyBase gene name;Acc:FBgn0263006]
FBgn0034933	
FBgn0023477	Tal [Source:FlyBase gene name;Acc:FBgn0023477]
FBgn0001123	G protein salpha 60A [Source:FlyBase gene name;Acc:FBgn0001123]
FBgn0034935	
FBgn0034936	
FBgn0034937	fizzy-related 2 [Source:FlyBase gene name;Acc:FBgn0034937]
FBgn0034938	
FBgn0034939	thoc5 [Source:FlyBase gene name;Acc:FBgn0034939]
FBgn0034940	
FBgn0029105	alpha-catenin related [Source:FlyBase gene name;Acc:FBgn0029105]
FBgn0034942	
FBgn0034943	Flavin-containing monooxygenase 1 [Source:FlyBase gene name;Acc:FBgn0034943]
FBgn0020764	Aminolevulinate synthase [Source:FlyBase gene name;Acc:FBgn0020764]
FBgn0085242	
FBgn0003008	orange [Source:FlyBase gene name;Acc:FBgn0003008]
FBgn0034945	
FBgn0034946	
FBgn0002791	morula [Source:FlyBase gene name;Acc:FBgn0002791]
FBgn0034948	
FBgn0005612	Sox box protein 14 [Source:FlyBase gene name;Acc:FBgn0005612]
FBgn0019948	Peptidylglycine-alpha-hydroxylating monooxygenase [Source:FlyBase gene name;Acc:FBgn0019948]
FBgn0050178	
FBgn0034950	PAS kinase [Source:FlyBase gene name;Acc:FBgn0034950]
FBgn0034951	
FBgn0262435	mir-1009 stem loop [Source:FlyBase gene name;Acc:FBgn0262435]
FBgn0053519	Unc-89 [Source:FlyBase gene name;Acc:FBgn0053519]
FBgn0034956	
FBgn0034957	
FBgn0034958	
FBgn0034959	
FBgn0022708	Adenylate kinase-2 [Source:FlyBase gene name;Acc:FBgn0022708]
FBgn0011695	Ejaculatory bulb protein III [Source:FlyBase gene name;Acc:FBgn0011695]
FBgn0061198	
FBgn0034961	
FBgn0050172	
FBgn0013764	Chip [Source:FlyBase gene name;Acc:FBgn0013764]
FBgn0034962	MAN1 [Source:FlyBase gene name;Acc:FBgn0034962]
FBgn0034963	
FBgn0034964	Integrator 1 [Source:FlyBase gene name;Acc:FBgn0034964]
FBgn0011726	twinstar [Source:FlyBase gene name;Acc:FBgn0011726]
FBgn0028552	gamma-soluble NSF attachment protein [Source:FlyBase gene name;Acc:FBgn0028552]
FBgn0003353	seizure [Source:FlyBase gene name;Acc:FBgn0003353]
FBgn0034965	
FBgn0034966	
FBgn0034967	eIF-5A [Source:FlyBase gene name;Acc:FBgn0034967]
FBgn0034968	Ribosomal protein L12 [Source:FlyBase gene name;Acc:FBgn0034968]
FBgn0023170	Ribosomal protein L39 [Source:FlyBase gene name;Acc:FBgn0023170]
FBgn0025806	Ras-associated protein 2-like [Source:FlyBase gene name;Acc:FBgn0025806]
FBgn0034970	yorkie [Source:FlyBase gene name;Acc:FBgn0034970]
FBgn0034971	
FBgn0259209	Muscle LIM protein at 60A [Source:FlyBase gene name;Acc:FBgn0259209]
FBgn0034972	
FBgn0034973	
FBgn0034974	
FBgn0086129	something that sticks like glue [Source:FlyBase gene name;Acc:FBgn0086129]
FBgn0023081	genghis khan [Source:FlyBase gene name;Acc:FBgn0023081]
FBgn0034975	enoki mushroom [Source:FlyBase gene name;Acc:FBgn0034975]
FBgn0034976	
FBgn0041706	
FBgn0034978	
FBgn0264297	
FBgn0264298	
FBgn0264299	
FBgn0041582	tamo [Source:FlyBase gene name;Acc:FBgn0041582]
FBgn0021875	Zinc finger protein RP-8 [Source:FlyBase gene name;Acc:FBgn0021875]
FBgn0034982	
FBgn0019643	Dopamine N acetyltransferase [Source:FlyBase gene name;Acc:FBgn0019643]
FBgn0260770	
FBgn0260775	DnaJ-like-60 [Source:FlyBase gene name;Acc:FBgn0260775]
FBgn0015544	spaghetti [Source:FlyBase gene name;Acc:FBgn0015544]
FBgn0034985	
FBgn0034986	mitochondrial ribosomal protein S17 [Source:FlyBase gene name;Acc:FBgn0034986]
FBgn0259937	Nucleolar protein at 60B [Source:FlyBase gene name;Acc:FBgn0259937]
FBgn0026169	
FBgn0082935	snoRNA:Me28S-G1083a [Source:FlyBase gene name;Acc:FBgn0082935]
FBgn0082934	snoRNA:Me28S-G1083b [Source:FlyBase gene name;Acc:FBgn0082934]
FBgn0082933	snoRNA:Me28S-G1083c [Source:FlyBase gene name;Acc:FBgn0082933]
FBgn0082932	snoRNA:Me28S-G1083d [Source:FlyBase gene name;Acc:FBgn0082932]
FBgn0261973	
FBgn0261974	
FBgn0034987	
FBgn0034988	
FBgn0034989	
FBgn0034990	
FBgn0050419	
FBgn0050418	nord [Source:FlyBase gene name;Acc:FBgn0050418]
FBgn0034994	Ionotropic receptor 60a [Source:FlyBase gene name;Acc:FBgn0034994]
FBgn0086029	
FBgn0034996	
FBgn0034997	
FBgn0034998	
FBgn0005636	nervy [Source:FlyBase gene name;Acc:FBgn0005636]
FBgn0034999	
FBgn0263546	mir-4985 stem loop [Source:FlyBase gene name;Acc:FBgn0263546]
FBgn0003888	beta-Tubulin at 60D [Source:FlyBase gene name;Acc:FBgn0003888]
FBgn0005638	slow border cells [Source:FlyBase gene name;Acc:FBgn0005638]
FBgn0004101	blistered [Source:FlyBase gene name;Acc:FBgn0004101]
FBgn0053537	transfer RNA:asn5:60C [Source:FlyBase gene name;Acc:FBgn0053537]
FBgn0035000	
FBgn0000037	muscarinic Acetylcholine Receptor 60C [Source:FlyBase gene name;Acc:FBgn0000037]
FBgn0035001	Sterile20-like kinase [Source:FlyBase gene name;Acc:FBgn0035001]
FBgn0002787	Mov34 [Source:FlyBase gene name;Acc:FBgn0002787]
FBgn0010414	Serotonin transporter [Source:FlyBase gene name;Acc:FBgn0010414]
FBgn0035002	
FBgn0259210	prominin [Source:FlyBase gene name;Acc:FBgn0259210]
FBgn0259729	
FBgn0035003	
FBgn0035004	Phosphoglycerate mutase 5-2 [Source:FlyBase gene name;Acc:FBgn0035004]
FBgn0035005	
FBgn0035006	
FBgn0035010	
FBgn0035007	
FBgn0035008	
FBgn0035009	
FBgn0035011	
FBgn0035012	
FBgn0029501	Caldesmon-related protein [Source:FlyBase gene name;Acc:FBgn0029501]
FBgn0061188	Yu [Source:FlyBase gene name;Acc:FBgn0061188]
FBgn0015300	Suppressor of Stellate-like [Source:FlyBase gene name;Acc:FBgn0015300]
FBgn0017556	Proteasome 28kD subunit 1B [Source:FlyBase gene name;Acc:FBgn0017556]
FBgn0035014	
FBgn0019886	Letm1 [Source:FlyBase gene name;Acc:FBgn0019886]
FBgn0259185	Ionotropic receptor 60b [Source:FlyBase gene name;Acc:FBgn0259185]
FBgn0259186	Ionotropic receptor 60c [Source:FlyBase gene name;Acc:FBgn0259186]
FBgn0259187	Ionotropic receptor 60d [Source:FlyBase gene name;Acc:FBgn0259187]
FBgn0035016	
FBgn0050169	Breast cancer 2, early onset homolog [Source:FlyBase gene name;Acc:FBgn0050169]
FBgn0035019	Ionotropic receptor 60e [Source:FlyBase gene name;Acc:FBgn0035019]
FBgn0035020	
FBgn0035021	
FBgn0035022	
FBgn0035023	ion transport peptide [Source:FlyBase gene name;Acc:FBgn0035023]
FBgn0016687	Nucleosome remodeling factor - 38kD [Source:FlyBase gene name;Acc:FBgn0016687]
FBgn0035024	
FBgn0035025	unconventional prefoldin RPB5 interactor [Source:FlyBase gene name;Acc:FBgn0035025]
FBgn0035026	
FBgn0035027	
FBgn0035028	Start1 [Source:FlyBase gene name;Acc:FBgn0035028]
FBgn0053527	IFamide [Source:FlyBase gene name;Acc:FBgn0053527]
FBgn0069913	
FBgn0020521	piopio [Source:FlyBase gene name;Acc:FBgn0020521]
FBgn0035031	
FBgn0035032	
FBgn0035033	
FBgn0035034	
FBgn0035035	
FBgn0035036	
FBgn0259742	
FBgn0259707	
FBgn0035040	
FBgn0035039	
FBgn0035041	
FBgn0086030	
FBgn0264328	
FBgn0015040	Cytochrome P450-9c1 [Source:FlyBase gene name;Acc:FBgn0015040]
FBgn0035042	
FBgn0035043	
FBgn0035044	
FBgn0050163	Cuticular protein 60D [Source:FlyBase gene name;Acc:FBgn0050163]
FBgn0050161	
FBgn0035046	
FBgn0085243	
FBgn0260456	
FBgn0261373	
FBgn0035047	Painting of fourth [Source:FlyBase gene name;Acc:FBgn0035047]
FBgn0035049	Matrix metalloproteinase 1 [Source:FlyBase gene name;Acc:FBgn0035049]
FBgn0035050	Sialyltransferase [Source:FlyBase gene name;Acc:FBgn0035050]
FBgn0053988	
FBgn0050421	
FBgn0035056	spatzle 6 [Source:FlyBase gene name;Acc:FBgn0035056]
FBgn0035057	
FBgn0040666	
FBgn0035059	
FBgn0027590	
FBgn0035060	Epidermal growth factor receptor pathway substrate clone 15 [Source:FlyBase gene name;Acc:FBgn0035060]
FBgn0086908	eggless [Source:FlyBase gene name;Acc:FBgn0086908]
FBgn0025578	Larval cuticle protein 9 [Source:FlyBase gene name;Acc:FBgn0025578]
FBgn0035063	Exu-associated protein [Source:FlyBase gene name;Acc:FBgn0035063]
FBgn0035064	
FBgn0035065	
FBgn0041205	kenny [Source:FlyBase gene name;Acc:FBgn0041205]
FBgn0015801	Rhythmically expressed gene 5 [Source:FlyBase gene name;Acc:FBgn0015801]
FBgn0262902	
FBgn0028738	Ecdysis triggering hormone [Source:FlyBase gene name;Acc:FBgn0028738]
FBgn0023181	Origin recognition complex subunit 4 [Source:FlyBase gene name;Acc:FBgn0023181]
FBgn0035068	
FBgn0035069	
FBgn0262098	
FBgn0000157	Distal-less [Source:FlyBase gene name;Acc:FBgn0000157]
FBgn0035070	
FBgn0050420	Activating transcription factor-2 [Source:FlyBase gene name;Acc:FBgn0050420]
FBgn0035073	
FBgn0050423	
FBgn0263443	
FBgn0085442	Na,K-ATPase Interacting [Source:FlyBase gene name;Acc:FBgn0085442]
FBgn0035076	Ance-5 [Source:FlyBase gene name;Acc:FBgn0035076]
FBgn0085434	Na channel protein 60E [Source:FlyBase gene name;Acc:FBgn0085434]
FBgn0035078	Thiamine pyrophosphate carrier protein 2 [Source:FlyBase gene name;Acc:FBgn0035078]
FBgn0035077	
FBgn0066084	Ribosomal protein L41 [Source:FlyBase gene name;Acc:FBgn0066084]
FBgn0060296	painless [Source:FlyBase gene name;Acc:FBgn0060296]
FBgn0043792	
FBgn0022343	
FBgn0035082	
FBgn0035083	Troponin C-akin-1 [Source:FlyBase gene name;Acc:FBgn0035083]
FBgn0035084	
FBgn0035085	
FBgn0027599	
FBgn0035086	
FBgn0035087	
FBgn0050424	
FBgn0002607	Ribosomal protein L19 [Source:FlyBase gene name;Acc:FBgn0002607]
FBgn0035088	
FBgn0035089	Pherokine 3 [Source:FlyBase gene name;Acc:FBgn0035089]
FBgn0035090	
FBgn0010435	epithelial membrane protein [Source:FlyBase gene name;Acc:FBgn0010435]
FBgn0035091	
FBgn0005634	zipper [Source:FlyBase gene name;Acc:FBgn0005634]
FBgn0004055	unzipped [Source:FlyBase gene name;Acc:FBgn0004055]
FBgn0035092	Neuropeptide-like precursor 1 [Source:FlyBase gene name;Acc:FBgn0035092]
FBgn0001147	gooseberry-neuro [Source:FlyBase gene name;Acc:FBgn0001147]
FBgn0001148	gooseberry [Source:FlyBase gene name;Acc:FBgn0001148]
FBgn0004919	goliath [Source:FlyBase gene name;Acc:FBgn0004919]
FBgn0050198	transfer RNA:CR30198 [Source:FlyBase gene name;Acc:FBgn0050198]
FBgn0050199	transfer RNA:CR30199 [Source:FlyBase gene name;Acc:FBgn0050199]
FBgn0050200	transfer RNA:CR30200 [Source:FlyBase gene name;Acc:FBgn0050200]
FBgn0003715	
FBgn0050430	
FBgn0262566	
FBgn0054038	
FBgn0259968	Seminal fluid protein 60F [Source:FlyBase gene name;Acc:FBgn0259968]
FBgn0011694	Protein ejaculatory bulb II [Source:FlyBase gene name;Acc:FBgn0011694]
FBgn0004181	Protein ejaculatory bulb [Source:FlyBase gene name;Acc:FBgn0004181]
FBgn0035094	
FBgn0001325	Kruppel [Source:FlyBase gene name;Acc:FBgn0001325]
FBgn0050429	
FBgn0053680	
FBgn0050428	
FBgn0052475	methuselah-like 8 [Source:FlyBase gene name;Acc:FBgn0052475]
FBgn0262679	
FBgn0002564	Larval serum protein 1 gamma [Source:FlyBase gene name;Acc:FBgn0002564]
FBgn0262680	
FBgn0264720	
FBgn0035097	
FBgn0040688	
FBgn0020386	Phosphoinositide-dependent kinase 1 [Source:FlyBase gene name;Acc:FBgn0020386]
FBgn0035099	
FBgn0263988	Dynein intermediate chain at 61B [Source:FlyBase gene name;Acc:FBgn0263988]
FBgn0035101	p130CAS [Source:FlyBase gene name;Acc:FBgn0035101]
FBgn0262681	
FBgn0035102	
FBgn0035103	Vitamin D[[3]] up-regulated protein 1 [Source:FlyBase gene name;Acc:FBgn0035103]
FBgn0035104	
FBgn0083976	
FBgn0083992	MAP kinase-specific phosphatase [Source:FlyBase gene name;Acc:FBgn0083992]
FBgn0027786	Mitochondrial carrier homolog 1 [Source:FlyBase gene name;Acc:FBgn0027786]
FBgn0035106	rhinoceros [Source:FlyBase gene name;Acc:FBgn0035106]
FBgn0035107	mrityu [Source:FlyBase gene name;Acc:FBgn0035107]
FBgn0025592	Glycerol kinase [Source:FlyBase gene name;Acc:FBgn0025592]
FBgn0024945	Nitrilase and fragile histidine triad fusion protein [Source:FlyBase gene name;Acc:FBgn0024945]
FBgn0035109	
FBgn0027587	
FBgn0035110	thoc7 [Source:FlyBase gene name;Acc:FBgn0035110]
FBgn0035111	
FBgn0063924	Kaz1-ORFA [Source:FlyBase gene name;Acc:FBgn0063924]
FBgn0063923	Kaz1-ORFB [Source:FlyBase gene name;Acc:FBgn0063923]
FBgn0035113	pyrexia [Source:FlyBase gene name;Acc:FBgn0035113]
FBgn0035112	
FBgn0262109	
FBgn0053229	
FBgn0262035	
FBgn0085483	
FBgn0085482	
FBgn0000541	Enhancer of bithorax [Source:FlyBase gene name;Acc:FBgn0000541]
FBgn0052476	methuselah-like 14 [Source:FlyBase gene name;Acc:FBgn0052476]
FBgn0024806	DISCO Interacting Protein 2 [Source:FlyBase gene name;Acc:FBgn0024806]
FBgn0035120	wee Augmin [Source:FlyBase gene name;Acc:FBgn0035120]
FBgn0035121	Tudor-SN [Source:FlyBase gene name;Acc:FBgn0035121]
FBgn0263470	
FBgn0083014	snoRNA:Psi18S-996 [Source:FlyBase gene name;Acc:FBgn0083014]
FBgn0035122	mitochondrial ribosomal protein L17 [Source:FlyBase gene name;Acc:FBgn0035122]
FBgn0085292	
FBgn0027111	miple [Source:FlyBase gene name;Acc:FBgn0027111]
FBgn0029002	miple2 [Source:FlyBase gene name;Acc:FBgn0029002]
FBgn0052845	
FBgn0035124	tiny tim 2 [Source:FlyBase gene name;Acc:FBgn0035124]
FBgn0264707	
FBgn0004373	four wheel drive [Source:FlyBase gene name;Acc:FBgn0004373]
FBgn0085293	
FBgn0052344	
FBgn0052343	ATAC complex component 3 [Source:FlyBase gene name;Acc:FBgn0052343]
FBgn0261985	Ptpmeg [Source:FlyBase gene name;Acc:FBgn0261985]
FBgn0035131	methuselah-like 9 [Source:FlyBase gene name;Acc:FBgn0035131]
FBgn0035132	methuselah-like 10 [Source:FlyBase gene name;Acc:FBgn0035132]
FBgn0023000	methuselah [Source:FlyBase gene name;Acc:FBgn0023000]
FBgn0035134	
FBgn0035136	
FBgn0040291	Roc1b [Source:FlyBase gene name;Acc:FBgn0040291]
FBgn0035137	
FBgn0035138	
FBgn0262139	trachealess [Source:FlyBase gene name;Acc:FBgn0262139]
FBgn0264700	
FBgn0035139	
FBgn0001316	klarsicht [Source:FlyBase gene name;Acc:FBgn0001316]
FBgn0065092	small non-messenger RNA 438 [Source:FlyBase gene name;Acc:FBgn0065092]
FBgn0085296	
FBgn0085297	
FBgn0085298	
FBgn0035140	
FBgn0035141	Cyclophilin-like [Source:FlyBase gene name;Acc:FBgn0035141]
FBgn0035142	homeodomain interacting protein kinase [Source:FlyBase gene name;Acc:FBgn0035142]
FBgn0035143	Ppm1 [Source:FlyBase gene name;Acc:FBgn0035143]
FBgn0035144	
FBgn0035145	Mediator complex subunit 14 [Source:FlyBase gene name;Acc:FBgn0035145]
FBgn0035146	
FBgn0016715	Rhythmically expressed gene 2 [Source:FlyBase gene name;Acc:FBgn0016715]
FBgn0261636	
FBgn0263042	
FBgn0263039	
FBgn0263342	
FBgn0262451	bantam [Source:FlyBase gene name;Acc:FBgn0262451]
FBgn0035147	UDP-galactose 4'-epimerase [Source:FlyBase gene name;Acc:FBgn0035147]
FBgn0035148	
FBgn0035149	Mediator complex subunit 30 [Source:FlyBase gene name;Acc:FBgn0035149]
FBgn0035150	Rev1 [Source:FlyBase gene name;Acc:FBgn0035150]
FBgn0035151	
FBgn0035152	
FBgn0035153	earthbound 1 [Source:FlyBase gene name;Acc:FBgn0035153]
FBgn0035154	
FBgn0052483	
FBgn0035155	RabX6 [Source:FlyBase gene name;Acc:FBgn0035155]
FBgn0260862	
FBgn0035157	
FBgn0035158	
FBgn0025676	CKII-alpha subunit interactor-3 [Source:FlyBase gene name;Acc:FBgn0025676]
FBgn0035159	
FBgn0264310	
FBgn0035160	
FBgn0052482	tRNA:M-i:61D [Source:FlyBase gene name;Acc:FBgn0052482]
FBgn0000575	extra macrochaetae [Source:FlyBase gene name;Acc:FBgn0000575]
FBgn0052480	transfer RNA:CR32480 [Source:FlyBase gene name;Acc:FBgn0052480]
FBgn0052481	transfer RNA:CR32481 [Source:FlyBase gene name;Acc:FBgn0052481]
FBgn0035161	
FBgn0264475	
FBgn0035162	
FBgn0086062	
FBgn0086063	
FBgn0086064	
FBgn0086065	
FBgn0086066	
FBgn0086067	
FBgn0083057	snoRNA:Psi18S-110 [Source:FlyBase gene name;Acc:FBgn0083057]
FBgn0082973	snoRNA:Psi28S-3308 [Source:FlyBase gene name;Acc:FBgn0082973]
FBgn0083058	snoRNA:Psi18S-1086 [Source:FlyBase gene name;Acc:FBgn0083058]
FBgn0260755	
FBgn0260756	
FBgn0035164	
FBgn0035165	
FBgn0035166	
FBgn0035167	Gustatory receptor 61a [Source:FlyBase gene name;Acc:FBgn0035167]
FBgn0035168	
FBgn0035169	
FBgn0035170	dpr20 [Source:FlyBase gene name;Acc:FBgn0035170]
FBgn0035171	
FBgn0052479	
FBgn0035173	
FBgn0263476	
FBgn0263461	
FBgn0054056	
FBgn0054057	
FBgn0035176	
FBgn0028999	nervous fingers 1 [Source:FlyBase gene name;Acc:FBgn0028999]
FBgn0264574	Glucose transporter 1 [Source:FlyBase gene name;Acc:FBgn0264574]
FBgn0035179	
FBgn0024277	trio [Source:FlyBase gene name;Acc:FBgn0024277]
FBgn0035181	
FBgn0004870	bric a brac 1 [Source:FlyBase gene name;Acc:FBgn0004870]
FBgn0025525	bric a brac 2 [Source:FlyBase gene name;Acc:FBgn0025525]
FBgn0035186	
FBgn0035187	Tryptophan hydroxylase [Source:FlyBase gene name;Acc:FBgn0035187]
FBgn0004431	Lysozyme X [Source:FlyBase gene name;Acc:FBgn0004431]
FBgn0040281	APP-like protein interacting protein 1 [Source:FlyBase gene name;Acc:FBgn0040281]
FBgn0264272	multiple wing hairs [Source:FlyBase gene name;Acc:FBgn0264272]
FBgn0063667	
FBgn0035189	
FBgn0004425	Lysozyme B [Source:FlyBase gene name;Acc:FBgn0004425]
FBgn0004426	Lysozyme C [Source:FlyBase gene name;Acc:FBgn0004426]
FBgn0004427	Lysozyme D [Source:FlyBase gene name;Acc:FBgn0004427]
FBgn0004428	Lysozyme E [Source:FlyBase gene name;Acc:FBgn0004428]
FBgn0004429	Lysozyme P [Source:FlyBase gene name;Acc:FBgn0004429]
FBgn0004430	Lysozyme S [Source:FlyBase gene name;Acc:FBgn0004430]
FBgn0053965	
FBgn0053966	
FBgn0035192	
FBgn0035193	
FBgn0004378	Kinesin-like protein at 61F [Source:FlyBase gene name;Acc:FBgn0004378]
FBgn0052318	
FBgn0035194	Psf1 [Source:FlyBase gene name;Acc:FBgn0035194]
FBgn0035195	Sac1 [Source:FlyBase gene name;Acc:FBgn0035195]
FBgn0035196	
FBgn0035197	
FBgn0035198	
FBgn0035199	
FBgn0052333	
FBgn0262937	Rabex-5 [Source:FlyBase gene name;Acc:FBgn0262937]
FBgn0025682	supercoiling factor [Source:FlyBase gene name;Acc:FBgn0025682]
FBgn0010333	Rac1 [Source:FlyBase gene name;Acc:FBgn0010333]
FBgn0035203	
FBgn0035204	
FBgn0035205	
FBgn0035206	
FBgn0035207	
FBgn0010246	Myosin 61F [Source:FlyBase gene name;Acc:FBgn0010246]
FBgn0035208	
FBgn0011361	mitochondrial acyl carrier protein 1 [Source:FlyBase gene name;Acc:FBgn0011361]
FBgn0035209	mitotic spindle density 1 [Source:FlyBase gene name;Acc:FBgn0035209]
FBgn0035210	mitotic spindle density 5 [Source:FlyBase gene name;Acc:FBgn0035210]
FBgn0035211	
FBgn0010786	lethal (3) 02640 [Source:FlyBase gene name;Acc:FBgn0010786]
FBgn0035213	
FBgn0003138	Protein tyrosine phosphatase 61F [Source:FlyBase gene name;Acc:FBgn0003138]
FBgn0029514	312 [Source:FlyBase gene name;Acc:FBgn0029514]
FBgn0003295	roughoid [Source:FlyBase gene name;Acc:FBgn0003295]
FBgn0052330	transfer RNA:CR32330 [Source:FlyBase gene name;Acc:FBgn0052330]
FBgn0052328	transfer RNA:CR32328 [Source:FlyBase gene name;Acc:FBgn0052328]
FBgn0052329	transfer RNA:CR32329 [Source:FlyBase gene name;Acc:FBgn0052329]
FBgn0011851	transfer RNA:glu4:62Aa [Source:FlyBase gene name;Acc:FBgn0011851]
FBgn0011852	transfer RNA:glu4:62Ab [Source:FlyBase gene name;Acc:FBgn0011852]
FBgn0011853	transfer RNA:glu4:62Ac [Source:FlyBase gene name;Acc:FBgn0011853]
FBgn0052324	transfer RNA:CR32324 [Source:FlyBase gene name;Acc:FBgn0052324]
FBgn0052320	
FBgn0011854	transfer RNA:glu4:62Ad [Source:FlyBase gene name;Acc:FBgn0011854]
FBgn0011855	transfer RNA:glu4:62Ae [Source:FlyBase gene name;Acc:FBgn0011855]
FBgn0035216	
FBgn0035217	FucTD [Source:FlyBase gene name;Acc:FBgn0035217]
FBgn0035218	
FBgn0043865	Stromalin-2 [Source:FlyBase gene name;Acc:FBgn0043865]
FBgn0004635	rhomboid [Source:FlyBase gene name;Acc:FBgn0004635]
FBgn0052319	
FBgn0020248	stem cell tumor [Source:FlyBase gene name;Acc:FBgn0020248]
FBgn0028567	robl62A [Source:FlyBase gene name;Acc:FBgn0028567]
FBgn0263839	
FBgn0086670	snoRNA:Psi28S-2622 [Source:FlyBase gene name;Acc:FBgn0086670]
FBgn0043458	
FBgn0028577	poly U binding factor 68kD [Source:FlyBase gene name;Acc:FBgn0028577]
FBgn0263471	
FBgn0261243	Puromycin sensitive aminopeptidase [Source:FlyBase gene name;Acc:FBgn0261243]
FBgn0011204	cueball [Source:FlyBase gene name;Acc:FBgn0011204]
FBgn0035227	
