ensembl_gene_id	description
ENSG00000251306	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa pseudogene 2 [Source:HGNC Symbol;Acc:45250]
ENSG00000272367	
ENSG00000176406	regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:17283]
ENSG00000063854	hydroxyacylglutathione hydrolase [Source:HGNC Symbol;Acc:4805]
ENSG00000236279	C-type lectin domain family 2, member L [Source:HGNC Symbol;Acc:21969]
ENSG00000202601	microRNA 582 [Source:HGNC Symbol;Acc:32838]
ENSG00000233111	RAB1C, member RAS oncogene family pseudogene [Source:HGNC Symbol;Acc:23683]
ENSG00000251148	
ENSG00000266254	
ENSG00000248935	
ENSG00000228418	cathepsin L pseudogene 3 [Source:HGNC Symbol;Acc:2541]
ENSG00000154864	piezo-type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:26270]
ENSG00000206711	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000180764	PIP5K1A and PSMD4-like, pseudogene [Source:HGNC Symbol;Acc:23733]
ENSG00000232126	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]
ENSG00000202017	RNA, U6 small nuclear 806, pseudogene [Source:HGNC Symbol;Acc:47769]
ENSG00000258864	
ENSG00000182993	chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:28726]
ENSG00000239247	RNA, 7SL, cytoplasmic 589, pseudogene [Source:HGNC Symbol;Acc:46605]
ENSG00000240385	ribosomal protein S29 pseudogene 20 [Source:HGNC Symbol;Acc:36491]
ENSG00000213896	
ENSG00000272296	small nucleolar RNA, C/D box 96A [Source:HGNC Symbol;Acc:32758]
ENSG00000158006	platelet-activating factor acetylhydrolase 2, 40kDa [Source:HGNC Symbol;Acc:8579]
ENSG00000214244	SET pseudogene 21 [Source:HGNC Symbol;Acc:42940]
ENSG00000029363	BCL2-associated transcription factor 1 [Source:HGNC Symbol;Acc:16863]
ENSG00000259120	small integral membrane protein 6 [Source:HGNC Symbol;Acc:40032]
ENSG00000019144	pleckstrin homology-like domain, family B, member 1 [Source:HGNC Symbol;Acc:23697]
ENSG00000249077	
ENSG00000249675	
ENSG00000147883	cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4) [Source:HGNC Symbol;Acc:1788]
ENSG00000212373	RNA, 5S ribosomal pseudogene 171 [Source:HGNC Symbol;Acc:43071]
ENSG00000152931	prostate androgen-regulated transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:17263]
ENSG00000250150	
ENSG00000260644	hect domain and RLD 2 pseudogene 5 [Source:HGNC Symbol;Acc:4873]
ENSG00000249158	protocadherin alpha 11 [Source:HGNC Symbol;Acc:8665]
ENSG00000201287	RNA, 7SK small nuclear pseudogene 171 [Source:HGNC Symbol;Acc:45895]
ENSG00000003249	dysbindin (dystrobrevin binding protein 1) domain containing 1 [Source:HGNC Symbol;Acc:28455]
ENSG00000206113	
ENSG00000232454	
ENSG00000111670	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits [Source:HGNC Symbol;Acc:29670]
ENSG00000124251	TP53 target 5 [Source:HGNC Symbol;Acc:15856]
ENSG00000269163	
ENSG00000226055	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase pseudogene 1 [Source:HGNC Symbol;Acc:8588]
ENSG00000154646	transmembrane protease, serine 15 [Source:HGNC Symbol;Acc:9490]
ENSG00000121104	family with sequence similarity 117, member A [Source:HGNC Symbol;Acc:24179]
ENSG00000266483	
ENSG00000265748	
ENSG00000267852	
ENSG00000211887	T cell receptor alpha joining 2 (non-functional) [Source:HGNC Symbol;Acc:12048]
ENSG00000179256	single-pass membrane protein with coiled-coil domains 3 [Source:HGNC Symbol;Acc:34401]
ENSG00000182271	transmembrane and immunoglobulin domain containing 1 [Source:HGNC Symbol;Acc:32431]
ENSG00000269371	
ENSG00000108387	septin 4 [Source:HGNC Symbol;Acc:9165]
ENSG00000268204	
ENSG00000185829	ADP-ribosylation factor-like 17A [Source:HGNC Symbol;Acc:24096]
ENSG00000200895	RNA, 7SK small nuclear pseudogene 245 [Source:HGNC Symbol;Acc:45969]
ENSG00000225286	
ENSG00000213839	
ENSG00000269228	
ENSG00000237115	
ENSG00000237957	cancer/testis antigen family 47, member A5 [Source:HGNC Symbol;Acc:33286]
ENSG00000236673	
ENSG00000169258	G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:24835]
ENSG00000242636	ribosomal protein L21 pseudogene 129 [Source:HGNC Symbol;Acc:36747]
ENSG00000137332	discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:2730]
ENSG00000153037	signal recognition particle 19kDa [Source:HGNC Symbol;Acc:11300]
ENSG00000172201	inhibitor of DNA binding 4, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:5363]
ENSG00000213493	actinin, alpha 4 pseudogene 1 [Source:HGNC Symbol;Acc:44028]
ENSG00000211888	T cell receptor alpha joining 1 (non-functional) [Source:HGNC Symbol;Acc:12037]
ENSG00000248472	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 like 9 [Source:HGNC Symbol;Acc:37109]
ENSG00000076321	kelch-like family member 20 [Source:HGNC Symbol;Acc:25056]
ENSG00000201752	RNA, U6 small nuclear 119, pseudogene [Source:HGNC Symbol;Acc:47082]
ENSG00000229419	Ral GTPase activating protein, alpha subunit 1 (catalytic) pseudogene [Source:HGNC Symbol;Acc:23203]
ENSG00000167523	spermatogenesis associated 33 [Source:HGNC Symbol;Acc:26463]
ENSG00000271053	
ENSG00000223605	
ENSG00000255690	
ENSG00000264549	small nucleolar RNA, C/D box 95 [Source:HGNC Symbol;Acc:32757]
ENSG00000235878	Protein LOC101060037  [Source:UniProtKB/TrEMBL;Acc:M0R212]
ENSG00000130234	angiotensin I converting enzyme 2 [Source:HGNC Symbol;Acc:13557]
ENSG00000074590	NUAK family, SNF1-like kinase, 1 [Source:HGNC Symbol;Acc:14311]
ENSG00000269781	CDNA FLJ20306 fis, clone HEP06881; Putative uncharacterized protein FLJ20306; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9NXD8]
ENSG00000200462	RNA, U6 small nuclear 727, pseudogene [Source:HGNC Symbol;Acc:47690]
ENSG00000196072	biogenesis of lysosomal organelles complex-1, subunit 2 [Source:HGNC Symbol;Acc:20984]
ENSG00000233937	
ENSG00000177674	angiotensin II receptor-associated protein [Source:HGNC Symbol;Acc:13539]
ENSG00000249362	
ENSG00000173157	ADAM metallopeptidase with thrombospondin type 1 motif, 20 [Source:HGNC Symbol;Acc:17178]
ENSG00000074317	synuclein, beta [Source:HGNC Symbol;Acc:11140]
ENSG00000226023	cancer/testis antigen family 47, member A6 [Source:HGNC Symbol;Acc:33287]
ENSG00000223784	
ENSG00000060718	collagen, type XI, alpha 1 [Source:HGNC Symbol;Acc:2186]
ENSG00000229164	T cell receptor alpha constant [Source:HGNC Symbol;Acc:12029]
ENSG00000133027	phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:8830]
ENSG00000248275	
ENSG00000205740	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E7EPV4]
ENSG00000260671	
ENSG00000168495	polymerase (RNA) III (DNA directed) polypeptide D, 44kDa [Source:HGNC Symbol;Acc:1080]
ENSG00000172146	olfactory receptor, family 1, subfamily A, member 1 [Source:HGNC Symbol;Acc:8179]
ENSG00000169857	apoptosis, caspase activation inhibitor [Source:HGNC Symbol;Acc:13509]
ENSG00000166317	synaptopodin 2-like [Source:HGNC Symbol;Acc:23532]
ENSG00000238266	long intergenic non-protein coding RNA 707 [Source:HGNC Symbol;Acc:44691]
ENSG00000204920	zinc finger protein 155 [Source:HGNC Symbol;Acc:12940]
ENSG00000064393	homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:14402]
ENSG00000141232	transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:11979]
ENSG00000205978	NYN domain and retroviral integrase containing [Source:HGNC Symbol;Acc:20165]
ENSG00000215045	glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein [Source:HGNC Symbol;Acc:18464]
ENSG00000227220	
ENSG00000158008	exostosin-like glycosyltransferase 1 [Source:HGNC Symbol;Acc:3515]
ENSG00000244274	dysbindin (dystrobrevin binding protein 1) domain containing 2 [Source:HGNC Symbol;Acc:15881]
ENSG00000154252	galactose-3-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:24869]
ENSG00000224437	phosphatidylinositol glycan anchor biosynthesis, class U pseudogene 1 [Source:HGNC Symbol;Acc:45158]
ENSG00000236166	
ENSG00000106263	eukaryotic translation initiation factor 3, subunit B [Source:HGNC Symbol;Acc:3280]
ENSG00000066422	zinc finger and BTB domain containing 11 [Source:HGNC Symbol;Acc:16740]
ENSG00000099290	family with sequence similarity 21, member A [Source:HGNC Symbol;Acc:23416]
ENSG00000229814	
ENSG00000265669	microRNA 548aj-1 [Source:HGNC Symbol;Acc:41884]
ENSG00000167332	olfactory receptor, family 51, subfamily E, member 2 [Source:HGNC Symbol;Acc:15195]
ENSG00000197445	chromosome 16 open reading frame 47 [Source:HGNC Symbol;Acc:28329]
ENSG00000248399	
ENSG00000129152	myogenic differentiation 1 [Source:HGNC Symbol;Acc:7611]
ENSG00000152082	mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:25886]
ENSG00000243130	pregnancy specific beta-1-glycoprotein 11 [Source:HGNC Symbol;Acc:9516]
ENSG00000251229	
ENSG00000228495	
ENSG00000091482	small muscle protein, X-linked [Source:HGNC Symbol;Acc:11122]
ENSG00000225412	butyrophilin-like 2 (MHC class II associated) [Source:HGNC Symbol;Acc:1142]
ENSG00000197674	olfactory receptor, family 51, subfamily C, member 1 pseudogene [Source:HGNC Symbol;Acc:15191]
ENSG00000271166	
ENSG00000167346	matrix metallopeptidase 26 [Source:HGNC Symbol;Acc:14249]
ENSG00000255482	HCG1815860; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3V1C9]
ENSG00000107937	GTP binding protein 4 [Source:HGNC Symbol;Acc:21535]
ENSG00000161526	SAP30 binding protein [Source:HGNC Symbol;Acc:30785]
ENSG00000171402	X antigen family, member 3 [Source:HGNC Symbol;Acc:14618]
ENSG00000200922	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000161328	leucine rich repeat containing 56 [Source:HGNC Symbol;Acc:25430]
ENSG00000223912	eukaryotic translation elongation factor 1 alpha 1 pseudogene 36 [Source:HGNC Symbol;Acc:37914]
ENSG00000103035	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 [Source:HGNC Symbol;Acc:9565]
ENSG00000198100	
ENSG00000248708	
ENSG00000236060	heat shock 27kDa protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:5251]
ENSG00000110274	centrosomal protein 164kDa [Source:HGNC Symbol;Acc:29182]
ENSG00000122550	kelch-like family member 7 [Source:HGNC Symbol;Acc:15646]
ENSG00000197375	solute carrier family 22 (organic cation/carnitine transporter), member 5 [Source:HGNC Symbol;Acc:10969]
ENSG00000224820	basic transcription factor 3 pseudogene 4 [Source:HGNC Symbol;Acc:38566]
ENSG00000197071	
ENSG00000139209	solute carrier family 38, member 4 [Source:HGNC Symbol;Acc:14679]
ENSG00000104142	vacuolar protein sorting 18 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:15972]
ENSG00000144559	TAM41, mitochondrial translocator assembly and maintenance protein, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:25187]
ENSG00000248103	
ENSG00000235815	
ENSG00000270181	BIVM-ERCC5 readthrough [Source:HGNC Symbol;Acc:43690]
ENSG00000222533	RNA, U6 small nuclear 705, pseudogene [Source:HGNC Symbol;Acc:47668]
ENSG00000158014	solute carrier family 30 (zinc transporter), member 2 [Source:HGNC Symbol;Acc:11013]
ENSG00000225879	
ENSG00000164066	inturned planar cell polarity protein [Source:HGNC Symbol;Acc:29239]
ENSG00000137673	matrix metallopeptidase 7 (matrilysin, uterine) [Source:HGNC Symbol;Acc:7174]
ENSG00000129159	potassium voltage-gated channel, Shaw-related subfamily, member 1 [Source:HGNC Symbol;Acc:6233]
ENSG00000139899	cerebellin 3 precursor [Source:HGNC Symbol;Acc:20146]
ENSG00000238035	
ENSG00000176734	TLR4 interactor with leucine-rich repeats [Source:HGNC Symbol;Acc:22200]
ENSG00000269966	
ENSG00000229720	
ENSG00000247828	TMEM161B antisense RNA 1 [Source:HGNC Symbol;Acc:43839]
ENSG00000012174	membrane-bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:15455]
ENSG00000160294	minichromosome maintenance complex component 3 associated protein [Source:HGNC Symbol;Acc:6946]
ENSG00000234519	
ENSG00000230597	
ENSG00000268297	C-type lectin domain family 4, member G pseudogene 1 [Source:HGNC Symbol;Acc:33502]
ENSG00000171446	keratin 27 [Source:HGNC Symbol;Acc:30841]
ENSG00000223485	
ENSG00000152086	tubulin, alpha 3e [Source:HGNC Symbol;Acc:20765]
ENSG00000248824	
ENSG00000269763	exosome component 3 pseudogene 2 [Source:HGNC Symbol;Acc:33990]
ENSG00000233237	long intergenic non-protein coding RNA 472 [Source:HGNC Symbol;Acc:21380]
ENSG00000227057	WD repeat domain 46 [Source:HGNC Symbol;Acc:13923]
ENSG00000260158	
ENSG00000261039	
ENSG00000249956	
ENSG00000268120	
ENSG00000226445	
ENSG00000261719	
ENSG00000259934	
ENSG00000269153	
ENSG00000260047	
ENSG00000204099	sialidase 4 [Source:HGNC Symbol;Acc:21328]
ENSG00000233085	
ENSG00000214894	long intergenic non-protein coding RNA 243 [Source:HGNC Symbol;Acc:30956]
ENSG00000199900	RNA, 5S ribosomal pseudogene 463 [Source:HGNC Symbol;Acc:43363]
ENSG00000235523	
ENSG00000264166	RNA, 7SL, cytoplasmic 115, pseudogene [Source:HGNC Symbol;Acc:46131]
ENSG00000120334	centromere protein L [Source:HGNC Symbol;Acc:17879]
ENSG00000268149	
ENSG00000233933	
ENSG00000175602	coiled-coil domain containing 85B [Source:HGNC Symbol;Acc:24926]
ENSG00000177084	polymerase (DNA directed), epsilon, catalytic subunit [Source:HGNC Symbol;Acc:9177]
ENSG00000228421	
ENSG00000248155	
ENSG00000263858	microRNA 4769 [Source:HGNC Symbol;Acc:41694]
ENSG00000105486	ligase I, DNA, ATP-dependent [Source:HGNC Symbol;Acc:6598]
ENSG00000260500	
ENSG00000267064	
ENSG00000180739	sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:14299]
ENSG00000269139	
ENSG00000005483	lysine (K)-specific methyltransferase 2E [Source:HGNC Symbol;Acc:18541]
ENSG00000179304	family with sequence similarity 156, member B [Source:HGNC Symbol;Acc:31962]
ENSG00000206738	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000197321	supervillin [Source:HGNC Symbol;Acc:11480]
ENSG00000269813	
ENSG00000103184	SEC14-like 5 (S. cerevisiae) [Source:HGNC Symbol;Acc:29032]
ENSG00000230907	FK506 binding protein like [Source:HGNC Symbol;Acc:13949]
ENSG00000224932	
ENSG00000267939	
ENSG00000187893	CXXC finger protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:27864]
ENSG00000149735	glycoprotein hormone alpha 2 [Source:HGNC Symbol;Acc:18054]
ENSG00000134899	excision repair cross-complementing rodent repair deficiency, complementation group 5 [Source:HGNC Symbol;Acc:3437]
ENSG00000269651	
ENSG00000228581	guanine nucleotide binding protein-like 1 [Source:HGNC Symbol;Acc:4413]
ENSG00000136026	cytoskeleton-associated protein 4 [Source:HGNC Symbol;Acc:16991]
ENSG00000239961	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4 [Source:HGNC Symbol;Acc:15503]
ENSG00000249673	NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:20205]
ENSG00000214617	solute carrier family 6 (neurotransmitter transporter, creatine), member 10, pseudogene [Source:HGNC Symbol;Acc:11043]
ENSG00000252895	RNA, Ro-associated Y4 pseudogene 26 [Source:HGNC Symbol;Acc:42476]
ENSG00000158022	tripartite motif containing 63, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:16007]
ENSG00000175766	eukaryotic translation initiation factor 4E family member 1B [Source:HGNC Symbol;Acc:33179]
ENSG00000136710	coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:28178]
ENSG00000228358	
ENSG00000250828	
ENSG00000232913	
ENSG00000169814	biotinidase [Source:HGNC Symbol;Acc:1122]
ENSG00000268550	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R2V6]
ENSG00000258514	double homeobox 4 like 14 [Source:HGNC Symbol;Acc:38673]
ENSG00000228263	solute carrier family 44, member 4 [Source:HGNC Symbol;Acc:13941]
ENSG00000224656	
ENSG00000235950	double homeobox 4 like 15 [Source:HGNC Symbol;Acc:38674]
ENSG00000229968	
ENSG00000212734	chromosome 17 open reading frame 100 [Source:HGNC Symbol;Acc:34494]
ENSG00000184984	cholinergic receptor, muscarinic 5 [Source:HGNC Symbol;Acc:1954]
ENSG00000110887	D-amino-acid oxidase [Source:HGNC Symbol;Acc:2671]
ENSG00000172572	phosphodiesterase 3A, cGMP-inhibited [Source:HGNC Symbol;Acc:8778]
ENSG00000186451	spermatogenesis associated 12 [Source:HGNC Symbol;Acc:23221]
ENSG00000226880	
ENSG00000188459	WAS protein family, member 4, pseudogene [Source:HGNC Symbol;Acc:20801]
ENSG00000237896	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:C9IYQ3]
ENSG00000205702	cytochrome P450, family 2, subfamily D, polypeptide 7 pseudogene 1 [Source:HGNC Symbol;Acc:2624]
ENSG00000110841	PTPRF interacting protein, binding protein 1 (liprin beta 1) [Source:HGNC Symbol;Acc:9249]
ENSG00000159899	natriuretic peptide receptor B/guanylate cyclase B (atrionatriuretic peptide receptor B) [Source:HGNC Symbol;Acc:7944]
ENSG00000259003	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3V486]
ENSG00000131477	receptor (G protein-coupled) activity modifying protein 2 [Source:HGNC Symbol;Acc:9844]
ENSG00000236323	bone morphogenetic protein 6 pseudogene 1 [Source:HGNC Symbol;Acc:19329]
ENSG00000253126	immunoglobulin lambda variable (I)-56 (pseudogene) [Source:HGNC Symbol;Acc:5937]
ENSG00000253935	immunoglobulin lambda variable (IV)-53 (pseudogene) [Source:HGNC Symbol;Acc:5941]
ENSG00000228050	topoisomerase (DNA) III beta pseudogene 1 [Source:HGNC Symbol;Acc:11994]
ENSG00000134153	ER membrane protein complex subunit 7 [Source:HGNC Symbol;Acc:24301]
ENSG00000080007	DEAD (Asp-Glu-Ala-Asp) box polypeptide 43 [Source:HGNC Symbol;Acc:18677]
ENSG00000175592	FOS-like antigen 1 [Source:HGNC Symbol;Acc:13718]
ENSG00000186566	G patch domain containing 8 [Source:HGNC Symbol;Acc:29066]
ENSG00000234726	
ENSG00000272216	
ENSG00000197894	alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:253]
ENSG00000110786	protein tyrosine phosphatase, non-receptor type 5 (striatum-enriched) [Source:HGNC Symbol;Acc:9657]
ENSG00000168256	NFKB inhibitor interacting Ras-like 2 [Source:HGNC Symbol;Acc:17898]
ENSG00000111907	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]
ENSG00000237302	OFD1 pseudogene 11, Y-linked [Source:HGNC Symbol;Acc:23883]
ENSG00000112218	G protein-coupled receptor 63 [Source:HGNC Symbol;Acc:13302]
ENSG00000237923	
ENSG00000229937	phosphoribosyl pyrophosphate synthetase 1-like 1 [Source:HGNC Symbol;Acc:9463]
ENSG00000100441	KH and NYN domain containing [Source:HGNC Symbol;Acc:20166]
ENSG00000202241	RNA, 7SK small nuclear pseudogene 186 [Source:HGNC Symbol;Acc:45910]
ENSG00000175087	PDLIM1 interacting kinase 1 like [Source:HGNC Symbol;Acc:18981]
ENSG00000172650	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5 [Source:HGNC Symbol;Acc:23467]
ENSG00000252428	RNA, 5S ribosomal pseudogene 285 [Source:HGNC Symbol;Acc:43185]
ENSG00000215910	chromosome 1 open reading frame 167 [Source:HGNC Symbol;Acc:25262]
ENSG00000173908	keratin 28 [Source:HGNC Symbol;Acc:30842]
ENSG00000117593	aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:25538]
ENSG00000225434	
ENSG00000188069	olfactory receptor, family 51, subfamily F, member 1 [Source:HGNC Symbol;Acc:15196]
ENSG00000114744	COMM domain containing 2 [Source:HGNC Symbol;Acc:24993]
ENSG00000082293	collagen, type XIX, alpha 1 [Source:HGNC Symbol;Acc:2196]
ENSG00000008323	pleckstrin homology domain containing, family G (with RhoGef domain) member 6 [Source:HGNC Symbol;Acc:25562]
ENSG00000232639	lysophospholipase II pseudogene 1 [Source:HGNC Symbol;Acc:21069]
ENSG00000176937	olfactory receptor, family 52, subfamily R, member 1 [Source:HGNC Symbol;Acc:15235]
ENSG00000183020	adaptor-related protein complex 2, alpha 2 subunit [Source:HGNC Symbol;Acc:562]
ENSG00000230797	YY2 transcription factor [Source:HGNC Symbol;Acc:31684]
ENSG00000197245	family with sequence similarity 110, member D [Source:HGNC Symbol;Acc:25860]
ENSG00000129562	defender against cell death 1 [Source:HGNC Symbol;Acc:2664]
ENSG00000176925	olfactory receptor, family 51, subfamily F, member 2 [Source:HGNC Symbol;Acc:15197]
ENSG00000237775	DDR1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:28694]
ENSG00000264594	microRNA 4640 [Source:HGNC Symbol;Acc:41561]
ENSG00000264731	RNA, 7SL, cytoplasmic 175, pseudogene [Source:HGNC Symbol;Acc:46191]
ENSG00000182405	piggyBac transposable element derived 4 [Source:HGNC Symbol;Acc:19401]
ENSG00000252761	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000259926	
ENSG00000176922	olfactory receptor, family 51, subfamily S, member 1 [Source:HGNC Symbol;Acc:15204]
ENSG00000233529	HLA complex group 21 (non-protein coding) [Source:HGNC Symbol;Acc:31335]
ENSG00000182240	beta-site APP-cleaving enzyme 2 [Source:HGNC Symbol;Acc:934]
ENSG00000262557	
ENSG00000182707	FXYD domain containing ion transport regulator 6 pseudogene 3 [Source:HGNC Symbol;Acc:31124]
ENSG00000229071	proline-rich transmembrane protein 1 [Source:HGNC Symbol;Acc:13943]
ENSG00000142684	zinc finger protein 593 [Source:HGNC Symbol;Acc:30943]
ENSG00000176904	olfactory receptor, family 51, subfamily H, member 1 pseudogene [Source:HGNC Symbol;Acc:14833]
ENSG00000228789	HLA complex group 22 (non-protein coding) [Source:HGNC Symbol;Acc:27780]
ENSG00000261630	
ENSG00000260194	
ENSG00000136718	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast) [Source:HGNC Symbol;Acc:30856]
ENSG00000031823	RAN binding protein 3 [Source:HGNC Symbol;Acc:9850]
ENSG00000176900	olfactory receptor, family 51, subfamily T, member 1 [Source:HGNC Symbol;Acc:15205]
ENSG00000261049	
ENSG00000144730	interleukin 17 receptor D [Source:HGNC Symbol;Acc:17616]
ENSG00000260936	FTO intronic transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:43758]
ENSG00000019991	hepatocyte growth factor (hepapoietin A; scatter factor) [Source:HGNC Symbol;Acc:4893]
ENSG00000127314	RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:9857]
ENSG00000176895	olfactory receptor, family 51, subfamily A, member 7 [Source:HGNC Symbol;Acc:15188]
ENSG00000186395	keratin 10 [Source:HGNC Symbol;Acc:6413]
ENSG00000214696	
ENSG00000271717	
ENSG00000176893	olfactory receptor, family 51, subfamily G, member 2 [Source:HGNC Symbol;Acc:15198]
ENSG00000259759	
ENSG00000188389	programmed cell death 1 [Source:HGNC Symbol;Acc:8760]
ENSG00000104823	enoyl CoA hydratase 1, peroxisomal [Source:HGNC Symbol;Acc:3149]
ENSG00000224401	ribosomal protein L7 pseudogene 57 [Source:HGNC Symbol;Acc:35901]
ENSG00000238068	ZNF630 antisense RNA 1 [Source:HGNC Symbol;Acc:41215]
ENSG00000261803	
ENSG00000196542	serine palmitoyltransferase, small subunit B [Source:HGNC Symbol;Acc:24045]
ENSG00000176879	olfactory receptor, family 51, subfamily G, member 1 [Source:HGNC Symbol;Acc:14738]
ENSG00000238473	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000230241	
ENSG00000240772	RNA, 7SL, cytoplasmic 776, pseudogene [Source:HGNC Symbol;Acc:46792]
ENSG00000248913	prohibitin pseudogene 14 [Source:HGNC Symbol;Acc:39293]
ENSG00000222895	RNA, U6 small nuclear 1133, pseudogene [Source:HGNC Symbol;Acc:48096]
ENSG00000233139	
ENSG00000222721	RNA, 7SK small nuclear pseudogene 188 [Source:HGNC Symbol;Acc:45912]
ENSG00000205497	olfactory receptor, family 51, subfamily A, member 4 [Source:HGNC Symbol;Acc:14795]
ENSG00000270336	
ENSG00000225343	ribosomal protein L21 pseudogene 66 [Source:HGNC Symbol;Acc:36476]
ENSG00000201517	RNA, U6 small nuclear 707, pseudogene [Source:HGNC Symbol;Acc:47670]
ENSG00000224999	
ENSG00000114062	ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:12496]
ENSG00000248601	
ENSG00000235998	trace amine associated receptor 7, pseudogene [Source:HGNC Symbol;Acc:31925]
ENSG00000225198	
ENSG00000167920	transmembrane protein 99 [Source:HGNC Symbol;Acc:28305]
ENSG00000226194	
ENSG00000238744	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000205496	olfactory receptor, family 51, subfamily A, member 2 [Source:HGNC Symbol;Acc:14764]
ENSG00000207171	Small nucleolar RNA SNORA51 [Source:RFAM;Acc:RF00432]
ENSG00000176399	DMRT-like family A1 [Source:HGNC Symbol;Acc:13826]
ENSG00000177576	chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:31690]
ENSG00000265654	
ENSG00000232640	
ENSG00000238032	
ENSG00000176798	olfactory receptor, family 51, subfamily L, member 1 [Source:HGNC Symbol;Acc:14759]
ENSG00000149557	fasciculation and elongation protein zeta 1 (zygin I) [Source:HGNC Symbol;Acc:3659]
ENSG00000134152	katanin p80 subunit B-like 1 [Source:HGNC Symbol;Acc:26199]
ENSG00000124155	phosphatidylinositol glycan anchor biosynthesis, class T [Source:HGNC Symbol;Acc:14938]
ENSG00000265364	
ENSG00000234780	
ENSG00000213147	ribosomal protein L23a pseudogene 60 [Source:HGNC Symbol;Acc:35966]
ENSG00000268884	
ENSG00000232957	major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:4936]
ENSG00000230594	cancer/testis antigen family 47, member A4 [Source:HGNC Symbol;Acc:33285]
ENSG00000252856	RNA, 5S ribosomal pseudogene 503 [Source:HGNC Symbol;Acc:43403]
ENSG00000251745	RNA, U7 small nuclear 124 pseudogene [Source:HGNC Symbol;Acc:45658]
ENSG00000238211	polymerase (RNA) II (DNA directed) polypeptide L pseudogene [Source:HGNC Symbol;Acc:31340]
ENSG00000200026	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]
ENSG00000148290	surfeit 1 [Source:HGNC Symbol;Acc:11474]
ENSG00000160339	ficolin (collagen/fibrinogen domain containing lectin) 2 (hucolin) [Source:HGNC Symbol;Acc:3624]
ENSG00000269386	RAB11B antisense RNA 1 [Source:HGNC Symbol;Acc:44178]
ENSG00000183571	pyroglutamyl-peptidase I-like [Source:HGNC Symbol;Acc:27080]
ENSG00000140279	dual oxidase 2 [Source:HGNC Symbol;Acc:13273]
ENSG00000111339	ADP-ribosyltransferase 4 (Dombrock blood group) [Source:HGNC Symbol;Acc:726]
